Date,Price,Open,High,Low,Volume,Chg%
"Mar 09, 2013","29,358","29,345","29,370","29,340",3.24K,0.05%
"Mar 08, 2013","29,342","29,405","29,427","29,122",82.89K,-0.20%
"Mar 07, 2013","29,401","29,640","29,679","29,375",66.17K,-0.67%
"Mar 06, 2013","29,599","29,589","29,708","29,452",64.16K,0.93%
"Mar 05, 2013","29,325","29,490","29,574","29,301",7.23K,-0.28%
"Mar 04, 2013","29,407","29,441","29,519","29,353",5.51K,-0.30%
"Mar 02, 2013","29,495","29,460","29,580","29,441",1.49K,0.24%
"Mar 01, 2013","29,425","29,261","29,571","29,203",18.42K,0.33%
"Feb 28, 2013","29,328","29,420","29,597","29,232",50.91K,-0.39%
"Feb 27, 2013","29,443","29,721","29,721","29,411",38.57K,-1.13%
"Feb 26, 2013","29,780","29,325","29,840","29,325",44.79K,1.61%
"Feb 25, 2013","29,307","29,325","29,360","29,165",25.90K,0.12%
"Feb 23, 2013","29,272","29,198","29,287","29,198",3.78K,0.39%
"Feb 22, 2013","29,157","29,379","29,479","29,100",34.51K,-0.83%
"Feb 21, 2013","29,400","29,205","29,430","28,862",66.49K,0.61%
"Feb 20, 2013","29,221","29,699","29,699","29,151",55.72K,-1.58%
"Feb 19, 2013","29,689","29,859","29,893","29,625",34.23K,-0.51%
"Feb 18, 2013","29,841","29,890","29,950","29,821",21.65K,-0.11%
"Feb 16, 2013","29,873","29,845","29,880","29,845",2.94K,0.11%
"Feb 15, 2013","29,841","30,151","30,160","29,747",52.82K,-1.07%
"Feb 14, 2013","30,164","30,265","30,310","30,155",36.66K,-0.31%
"Feb 13, 2013","30,259","30,322","30,360","30,222",33.72K,-0.12%
"Feb 12, 2013","30,295","30,320","30,347","30,250",37.51K,-0.21%
"Feb 11, 2013","30,360","30,537","30,560","30,323",42.49K,-0.54%
"Feb 09, 2013","30,524","30,517","30,530","30,506",1.68K,0.06%
"Feb 08, 2013","30,505","30,530","30,550","30,450",29.11K,-0.01%
"Feb 07, 2013","30,507","30,470","30,580","30,359",57.67K,0.19%
"Feb 06, 2013","30,448","30,351","30,495","30,313",42.65K,0.98%
"Feb 05, 2013","30,153","30,320","30,365","30,100",4.29K,-0.40%
"Feb 04, 2013","30,274","29,939","30,325","29,939",7.18K,0.78%
"Feb 02, 2013","30,041","29,996","30,064","29,892",2.00K,0.33%
"Feb 01, 2013","29,941","29,848","30,129","29,835",28.59K,0.11%
"Jan 31, 2013","29,909","30,220","30,258","29,831",70.92K,-1.05%
"Jan 30, 2013","30,226","30,245","30,299","30,015",61.51K,-0.07%
"Jan 29, 2013","30,247","30,369","30,400","30,230",43.67K,-0.36%
"Jan 28, 2013","30,355","30,380","30,445","30,293",49.60K,0.01%
"Jan 25, 2013","30,352","30,451","30,505","30,267",46.47K,-0.39%
"Jan 24, 2013","30,470","30,670","30,693","30,451",61.34K,-0.69%
"Jan 23, 2013","30,682","30,775","30,829","30,655",47.97K,-0.26%
"Jan 22, 2013","30,763","30,766","30,808","30,704",48.31K,0.06%
"Jan 21, 2013","30,745","30,613","30,830","30,590",67.29K,0.50%
"Jan 19, 2013","30,591","30,584","30,603","30,560",5.91K,-0.06%
"Jan 18, 2013","30,608","30,711","30,711","30,585",55.00K,-0.48%
"Jan 17, 2013","30,757","30,875","30,875","30,546",84.26K,-0.38%
"Jan 16, 2013","30,874","30,888","30,929","30,820",47.74K,0.01%
"Jan 15, 2013","30,870","30,773","30,885","30,749",57.63K,0.39%
"Jan 14, 2013","30,750","30,808","30,849","30,731",45.77K,-0.17%
"Jan 12, 2013","30,802","30,787","30,810","30,787",4.12K,0.09%
"Jan 11, 2013","30,773","30,915","30,945","30,728",55.56K,-0.54%
"Jan 10, 2013","30,941","30,781","30,960","30,735",60.96K,0.44%
"Jan 09, 2013","30,806","30,951","30,984","30,785",55.78K,-0.56%
"Jan 08, 2013","30,978","30,864","30,997","30,851",49.00K,0.34%
"Jan 07, 2013","30,873","30,949","31,058","30,852",61.88K,1.00%
"Jan 05, 2013","30,567","30,499","30,605","30,499",0.35K,0.47%
"Jan 04, 2013","30,425","30,444","30,483","30,290",1.61K,-0.45%
"Jan 03, 2013","30,564","30,720","30,785","30,537",2.94K,-0.30%
"Jan 02, 2013","30,655","30,400","30,718","30,390",8.79K,0.74%
"Jan 01, 2013","30,430","30,401","30,599","30,390",25.39K,-0.50%
"Dec 31, 2012","30,582","30,456","30,607","30,361",49.36K,0.48%
"Dec 29, 2012","30,436","30,415","30,450","30,352",3.63K,0.12%
"Dec 28, 2012","30,400","30,525","30,530","30,331",28.46K,-0.53%
"Dec 27, 2012","30,561","30,390","30,587","30,360",34.83K,0.42%
"Dec 26, 2012","30,433","30,536","30,543","30,393",31.48K,-0.50%
"Dec 24, 2012","30,587","30,667","30,700","30,537",27.45K,-0.21%
"Dec 22, 2012","30,650","30,593","30,669","30,591",2.97K,0.09%
"Dec 21, 2012","30,621","30,275","30,641","30,275",69.13K,1.30%
"Dec 20, 2012","30,229","30,630","30,724","30,120",81.50K,-1.18%
"Dec 19, 2012","30,590","30,806","30,806","30,531",80.23K,-0.81%
"Dec 18, 2012","30,839","31,139","31,300","30,810",75.75K,-0.85%
"Dec 17, 2012","31,104","30,940","31,148","30,900",48.70K,0.39%
"Dec 15, 2012","30,983","30,973","30,992","30,943",2.10K,0.07%
"Dec 14, 2012","30,960","31,005","31,050","30,931",38.69K,-0.12%
"Dec 13, 2012","30,997","31,125","31,125","30,875",62.14K,-0.61%
"Dec 12, 2012","31,186","31,192","31,269","31,080",59.38K,0.07%
"Dec 11, 2012","31,164","31,250","31,250","31,101",37.70K,-0.37%
"Dec 10, 2012","31,280","31,138","31,346","31,131",48.64K,0.50%
"Dec 08, 2012","31,123","31,090","31,137","31,087",4.33K,0.16%
"Dec 07, 2012","31,072","31,050","31,125","30,840",68.55K,0.14%
"Dec 06, 2012","31,029","31,021","31,088","30,736",92.77K,0.38%
"Dec 05, 2012","30,912","31,400","31,400","30,750",0.31K,-0.21%
"Dec 04, 2012","30,977","31,349","31,460","30,911",1.41K,-1.01%
"Dec 03, 2012","31,294","31,149","31,376","31,148",4.06K,0.51%
"Dec 01, 2012","31,136","31,131","31,167","31,050",8.23K,0.05%
"Nov 30, 2012","31,120","31,571","31,588","31,086",41.60K,-1.51%
"Nov 29, 2012","31,598","31,859","31,859","31,532",54.80K,-1.03%
"Nov 28, 2012","31,928","32,248","32,278","31,800",46.82K,-0.96%
"Nov 27, 2012","32,239","32,387","32,456","32,181",53.09K,-0.36%
"Nov 26, 2012","32,357","32,230","32,467","32,212",65.18K,0.33%
"Nov 24, 2012","32,249","32,310","32,318","32,235",6.00K,-0.10%
"Nov 23, 2012","32,281","31,879","32,308","31,875",79.25K,1.33%
"Nov 22, 2012","31,858","31,793","31,880","31,790",25.60K,0.11%
"Nov 21, 2012","31,824","31,769","31,848","31,711",43.28K,0.23%
"Nov 20, 2012","31,752","31,721","31,873","31,702",61.66K,0.13%
"Nov 19, 2012","31,710","31,669","31,765","31,625",48.70K,0.18%
"Nov 17, 2012","31,653","31,647","31,661","31,631",2.96K,-0.03%
"Nov 16, 2012","31,664","31,463","31,680","31,456",62.62K,0.61%
"Nov 15, 2012","31,472","31,728","31,741","31,316",66.88K,-0.90%
"Nov 14, 2012","31,758","31,710","31,785","31,580",44.33K,0.08%
"Nov 13, 2012","31,734","31,826","31,865","31,680",19.75K,-0.18%
"Nov 12, 2012","31,791","31,665","31,945","31,659",75.49K,0.42%
"Nov 10, 2012","31,657","31,622","31,668","31,573",5.60K,0.06%
"Nov 09, 2012","31,638","31,385","31,749","31,385",91.75K,0.92%
"Nov 08, 2012","31,351","31,275","31,385","31,216",63.84K,0.43%
"Nov 07, 2012","31,218","31,287","31,455","31,038",114.78K,-0.21%
"Nov 06, 2012","31,285","30,898","31,374","30,851",76.73K,1.86%
"Nov 05, 2012","30,713","30,382","30,804","30,289",1.82K,1.40%
"Nov 03, 2012","30,288","30,246","30,349","30,205",0.56K,0.27%
"Nov 02, 2012","30,207","30,705","30,717","30,169",7.01K,-1.80%
"Nov 01, 2012","30,761","30,884","30,906","30,715",30.00K,-0.31%
"Oct 31, 2012","30,856","30,810","30,900","30,810",38.32K,0.06%
"Oct 30, 2012","30,837","30,840","30,918","30,753",26.55K,-0.07%
"Oct 29, 2012","30,859","30,819","30,920","30,809",27.46K,0.15%
"Oct 27, 2012","30,814","30,801","30,824","30,780",2.42K,0.00%
"Oct 26, 2012","30,814","30,698","30,880","30,651",21.27K,0.29%
"Oct 25, 2012","30,724","30,666","30,786","30,660",31.71K,0.25%
"Oct 24, 2012","30,647","30,747","30,830","30,620",18.65K,-0.44%
"Oct 23, 2012","30,783","30,837","30,875","30,684",34.95K,-0.30%
"Oct 22, 2012","30,876","31,050","31,110","30,815",42.47K,-0.72%
"Oct 20, 2012","31,100","31,050","31,109","31,040",2.25K,0.09%
"Oct 19, 2012","31,073","31,149","31,255","31,032",48.29K,-0.41%
"Oct 18, 2012","31,200","30,989","31,218","30,933",51.10K,0.73%
"Oct 17, 2012","30,975","30,900","30,998","30,882",33.46K,0.34%
"Oct 16, 2012","30,871","30,813","30,896","30,716",42.34K,0.14%
"Oct 15, 2012","30,828","31,108","31,108","30,807",54.38K,-0.99%
"Oct 13, 2012","31,135","31,104","31,140","31,083",2.40K,0.02%
"Oct 12, 2012","31,128","31,189","31,258","31,105",43.37K,-0.14%
"Oct 11, 2012","31,171","31,323","31,357","31,141",52.02K,-0.43%
"Oct 10, 2012","31,305","31,209","31,328","31,200",52.60K,0.41%
"Oct 09, 2012","31,178","31,219","31,273","31,126",51.60K,-0.02%
"Oct 08, 2012","31,185","31,029","31,216","30,940",52.12K,0.51%
"Oct 06, 2012","31,027","30,973","31,040","30,973",2.76K,0.90%
"Oct 05, 2012","30,751","30,881","31,000","30,637",1.17K,0.06%
"Oct 04, 2012","30,733","30,950","30,983","30,690",2.24K,-0.81%
"Oct 03, 2012","30,983","31,004","31,098","30,963",3.31K,-0.22%
"Oct 01, 2012","31,050","31,203","31,262","30,986",28.32K,-0.57%
"Sep 29, 2012","31,229","31,235","31,255","31,205",10.84K,-0.05%
"Sep 28, 2012","31,244","31,310","31,349","31,217",55.02K,-0.40%
"Sep 27, 2012","31,371","31,334","31,420","31,115",72.76K,0.07%
"Sep 26, 2012","31,348","31,471","31,535","31,250",60.98K,-0.28%
"Sep 25, 2012","31,436","31,505","31,557","31,391",51.61K,-0.12%
"Sep 24, 2012","31,473","31,525","31,590","31,320",68.06K,-0.23%
"Sep 22, 2012","31,546","31,551","31,568","31,492",4.85K,-0.12%
"Sep 21, 2012","31,584","31,916","31,979","31,556",112.48K,-1.15%
"Sep 20, 2012","31,950","32,008","32,008","31,865",46.97K,-0.31%
"Sep 19, 2012","32,048","31,980","32,130","31,940",31.40K,0.22%
"Sep 18, 2012","31,978","31,803","31,997","31,625",75.58K,0.42%
"Sep 17, 2012","31,843","31,875","31,959","31,787",51.41K,-0.22%
"Sep 15, 2012","31,912","31,927","31,927","31,865",4.55K,0.03%
"Sep 14, 2012","31,903","32,334","32,418","31,852",103.33K,-1.38%
"Sep 13, 2012","32,351","31,930","32,441","31,690",106.66K,1.45%
"Sep 12, 2012","31,890","31,920","32,130","31,733",83.35K,-0.02%
"Sep 11, 2012","31,896","31,931","31,992","31,831",42.71K,-0.09%
"Sep 10, 2012","31,926","31,965","32,064","31,873",58.35K,0.04%
"Sep 08, 2012","31,914","32,000","32,070","31,892",10.45K,-0.22%
"Sep 07, 2012","31,983","31,465","32,020","31,275",116.39K,1.59%
"Sep 06, 2012","31,483","31,525","31,832","31,422",110.58K,0.44%
"Sep 05, 2012","31,345","31,412","31,463","31,300",3.17K,0.01%
"Sep 04, 2012","31,342","31,265","31,415","31,250",2.96K,0.43%
"Sep 03, 2012","31,208","31,373","31,440","31,137",5.14K,-0.17%
"Sep 01, 2012","31,261","31,160","31,398","31,157",4.24K,0.47%
"Aug 31, 2012","31,115","30,731","31,148","30,584",36.42K,1.20%
"Aug 30, 2012","30,746","30,750","30,790","30,672",21.88K,-0.06%
"Aug 29, 2012","30,764","30,851","30,926","30,665",33.83K,-0.31%
"Aug 28, 2012","30,860","30,910","30,949","30,762",34.75K,-0.36%
"Aug 27, 2012","30,972","30,875","31,007","30,860",31.68K,0.38%
"Aug 25, 2012","30,854","30,796","30,863","30,790",4.18K,0.26%
"Aug 24, 2012","30,774","30,720","30,795","30,626",36.74K,0.20%
"Aug 23, 2012","30,712","30,268","30,750","30,268",56.56K,1.63%
"Aug 22, 2012","30,218","30,228","30,324","30,188",38.88K,0.05%
"Aug 21, 2012","30,203","30,052","30,220","30,044",44.83K,0.45%
"Aug 20, 2012","30,067","30,011","30,088","29,955",17.53K,0.11%
"Aug 18, 2012","30,034","30,018","30,040","30,012",2.01K,0.02%
"Aug 17, 2012","30,029","30,000","30,049","29,971",29.31K,0.20%
"Aug 16, 2012","29,970","29,925","30,030","29,889",41.64K,0.28%
"Aug 14, 2012","29,886","29,935","30,008","29,825",41.16K,-0.11%
"Aug 13, 2012","29,918","29,902","30,054","29,902",46.47K,0.16%
"Aug 11, 2012","29,870","29,882","29,882","29,856",1.53K,-0.07%
"Aug 10, 2012","29,891","29,819","29,917","29,751",49.41K,0.29%
"Aug 09, 2012","29,805","29,750","29,817","29,730",27.38K,0.19%
"Aug 08, 2012","29,749","29,679","29,765","29,641",41.69K,0.38%
"Aug 07, 2012","29,637","29,800","29,844","29,625",47.25K,-0.49%
"Aug 06, 2012","29,782","29,730","29,844","29,712",36.75K,0.18%
"Aug 04, 2012","29,728","29,763","29,809","29,670",0.25K,0.05%
"Aug 03, 2012","29,713","29,690","29,770","29,570",3.65K,0.07%
"Aug 02, 2012","29,693","29,659","29,837","29,625",4.03K,0.09%
"Aug 01, 2012","29,666","29,741","29,768","29,615",14.32K,-0.37%
"Jul 31, 2012","29,777","29,794","29,926","29,743",47.89K,-0.01%
"Jul 30, 2012","29,780","29,794","29,809","29,752",31.31K,-0.02%
"Jul 28, 2012","29,785","29,761","29,789","29,761",2.54K,0.01%
"Jul 27, 2012","29,781","29,765","29,860","29,728",52.72K,0.02%
"Jul 26, 2012","29,774","29,805","29,855","29,725",65.32K,-0.13%
"Jul 25, 2012","29,814","29,579","29,840","29,579",74.45K,0.85%
"Jul 24, 2012","29,563","29,444","29,580","29,401",55.93K,0.38%
"Jul 23, 2012","29,452","29,307","29,485","29,303",76.76K,0.58%
"Jul 21, 2012","29,283","29,285","29,298","29,275",2.88K,-0.03%
"Jul 20, 2012","29,291","29,192","29,306","29,192",52.47K,0.40%
"Jul 19, 2012","29,174","29,174","29,280","29,151",57.03K,0.00%
"Jul 18, 2012","29,174","29,280","29,315","29,157",67.61K,-0.44%
"Jul 17, 2012","29,303","29,302","29,380","29,206",77.28K,0.03%
"Jul 16, 2012","29,295","29,263","29,340","29,185",58.55K,0.04%
"Jul 14, 2012","29,283","29,290","29,297","29,258",2.79K,-0.03%
"Jul 13, 2012","29,293","29,248","29,375","29,213",63.61K,0.18%
"Jul 12, 2012","29,240","29,313","29,348","29,180",76.12K,-0.14%
"Jul 11, 2012","29,282","29,421","29,421","29,240",83.05K,-0.56%
"Jul 10, 2012","29,446","29,670","29,670","29,417",82.19K,-0.75%
"Jul 09, 2012","29,670","29,621","29,694","29,586",49.59K,0.11%
"Jul 07, 2012","29,636","29,601","29,649","29,600",3.46K,0.09%
"Jul 06, 2012","29,610","29,768","29,809","29,565",96.97K,0.09%
"Jul 05, 2012","29,584","29,476","29,760","29,450",0.77K,0.61%
"Jul 04, 2012","29,406","29,359","29,509","29,326",2.02K,0.31%
"Jul 03, 2012","29,316","29,501","29,505","29,279",3.83K,-0.64%
"Jul 02, 2012","29,504","29,500","29,610","29,423",8.66K,-0.03%
"Jun 30, 2012","29,513","29,600","29,600","29,491",5.60K,-0.35%
"Jun 29, 2012","29,617","29,680","29,720","29,341",39.60K,0.01%
"Jun 28, 2012","29,613","29,906","29,957","29,587",39.42K,-1.05%
"Jun 27, 2012","29,926","29,916","30,036","29,812",30.02K,0.14%
"Jun 26, 2012","29,884","30,010","30,086","29,851",38.89K,-0.33%
"Jun 25, 2012","29,984","29,850","30,070","29,621",53.43K,0.29%
"Jun 23, 2012","29,896","29,899","29,946","29,882",2.99K,0.10%
"Jun 22, 2012","29,867","29,749","29,949","29,683",47.86K,0.33%
"Jun 21, 2012","29,769","30,181","30,181","29,740",79.29K,-1.46%
"Jun 20, 2012","30,211","30,149","30,255","29,967",77.39K,0.23%
"Jun 19, 2012","30,141","30,240","30,330","30,101",56.41K,-0.21%
"Jun 18, 2012","30,203","30,011","30,231","29,880",70.61K,0.55%
"Jun 16, 2012","30,037","30,027","30,049","29,993",2.82K,0.09%
"Jun 15, 2012","30,011","29,999","30,090","29,941",45.45K,0.08%
"Jun 14, 2012","29,987","29,915","30,093","29,875",64.80K,0.30%
"Jun 13, 2012","29,896","29,812","30,017","29,782",65.19K,0.23%
"Jun 12, 2012","29,826","29,629","29,899","29,550",68.71K,0.68%
"Jun 11, 2012","29,624","29,382","29,642","29,382",58.06K,0.72%
"Jun 09, 2012","29,412","29,459","29,488","29,396",4.63K,-0.06%
"Jun 08, 2012","29,431","29,206","29,451","29,020",75.71K,0.72%
"Jun 07, 2012","29,222","29,890","29,890","29,125",132.20K,-2.31%
"Jun 06, 2012","29,912","29,900","30,120","29,881",68.94K,0.19%
"Jun 05, 2012","29,855","29,749","30,093","29,701",0.88K,0.28%
"Jun 04, 2012","29,772","29,706","30,189","29,660",1.88K,-0.29%
"Jun 02, 2012","29,860","29,760","29,910","29,743",0.97K,0.53%
"Jun 01, 2012","29,703","29,189","29,794","28,815",19.74K,1.55%
"May 31, 2012","29,250","29,111","29,298","29,070",50.65K,0.36%
"May 30, 2012","29,145","28,850","29,185","28,801",74.57K,0.94%
"May 29, 2012","28,874","28,995","29,125","28,835",74.51K,-0.35%
"May 28, 2012","28,974","28,925","29,046","28,896",31.35K,0.15%
"May 26, 2012","28,932","28,900","28,975","28,900",4.28K,0.09%
"May 25, 2012","28,906","28,861","28,944","28,760",67.41K,0.06%
"May 24, 2012","28,888","28,980","29,094","28,857",87.65K,-0.26%
"May 23, 2012","28,963","29,050","29,069","28,833",98.93K,-0.39%
"May 22, 2012","29,077","29,052","29,175","28,852",93.97K,0.15%
"May 21, 2012","29,033","28,999","29,169","28,955",81.29K,0.20%
"May 19, 2012","28,975","28,920","28,998","28,920",5.68K,0.22%
"May 18, 2012","28,911","28,560","28,976","28,560",104.95K,1.34%
"May 17, 2012","28,528","28,030","28,598","28,029",117.59K,1.98%
"May 16, 2012","27,975","28,145","28,228","27,871",108.04K,-0.61%
"May 15, 2012","28,147","28,250","28,250","28,020",73.50K,-0.41%
"May 14, 2012","28,264","28,398","28,411","28,173",77.60K,-0.44%
"May 12, 2012","28,389","28,370","28,415","28,351",3.34K,0.01%
"May 11, 2012","28,385","28,450","28,478","28,315",66.82K,-0.31%
"May 10, 2012","28,473","28,667","28,667","28,347",74.89K,-0.80%
"May 09, 2012","28,704","28,635","28,749","28,480",91.81K,0.10%
"May 08, 2012","28,676","28,940","28,940","28,628",93.81K,-0.97%
"May 07, 2012","28,957","29,175","29,175","28,901",74.69K,-0.99%
"May 05, 2012","29,247","29,001","29,900","29,001",0.61K,0.21%
"May 04, 2012","29,187","29,155","29,220","29,050",3.07K,0.15%
"May 03, 2012","29,144","29,168","29,216","29,080",3.51K,-0.01%
"May 02, 2012","29,148","29,021","29,210","28,933",9.24K,0.59%
"May 01, 2012","28,976","29,066","29,186","28,950",10.40K,-0.30%
"Apr 30, 2012","29,063","29,016","29,100","28,833",32.09K,0.24%
"Apr 28, 2012","28,994","29,003","29,003","28,926",2.97K,0.09%
"Apr 27, 2012","28,967","28,874","28,995","28,869",21.07K,0.22%
"Apr 26, 2012","28,904","28,710","28,919","28,704",33.86K,0.73%
"Apr 25, 2012","28,695","28,696","28,735","28,532",53.32K,-0.05%
"Apr 24, 2012","28,710","28,609","28,790","28,609",44.30K,0.45%
"Apr 23, 2012","28,582","28,465","28,600","28,426",43.11K,0.29%
"Apr 21, 2012","28,499","28,447","28,509","28,447",2.22K,0.20%
"Apr 20, 2012","28,443","28,449","28,515","28,401",31.30K,0.00%
"Apr 19, 2012","28,443","28,315","28,564","28,270",55.11K,0.40%
"Apr 18, 2012","28,331","28,311","28,389","28,301",30.44K,0.13%
"Apr 17, 2012","28,294","28,360","28,390","28,182",49.92K,-0.24%
"Apr 16, 2012","28,363","28,349","28,435","28,235",46.93K,0.00%
"Apr 14, 2012",0,"28,502","28,589","28,342",50.74K,-100.00%
"Apr 13, 2012","28,372","28,502","28,589","28,342",50.74K,-0.52%
"Apr 12, 2012","28,519","28,362","28,545","28,315",45.93K,0.44%
"Apr 11, 2012","28,394","28,401","28,474","28,350",41.00K,-0.12%
"Apr 10, 2012","28,428","28,190","28,450","28,132",62.18K,0.97%
"Apr 09, 2012","28,154","28,050","28,209","28,050",51.60K,0.41%
"Apr 07, 2012","28,038","27,945","28,046","27,921",6.04K,0.39%
"Apr 05, 2012","27,930","27,875","27,975","27,871",20.57K,1.22%
"Apr 04, 2012","27,592","27,902","27,930","27,500",1.75K,-1.50%
"Apr 03, 2012","28,012","27,951","28,107","27,951",2.37K,-0.02%
"Apr 02, 2012","28,019","28,010","28,110","27,906",17.13K,-0.07%
"Mar 31, 2012","28,040","28,131","28,144","27,998",12.27K,-0.35%
"Mar 30, 2012","28,138","28,199","28,234","28,102",34.71K,-0.23%
"Mar 29, 2012","28,202","28,154","28,240","28,092",44.94K,0.21%
"Mar 28, 2012","28,144","28,284","28,286","28,117",48.89K,-0.52%
"Mar 27, 2012","28,290","28,399","28,435","28,245",61.82K,-0.29%
"Mar 26, 2012","28,371","28,119","28,397","28,095",74.08K,0.98%
"Mar 24, 2012","28,097","28,101","28,121","28,090",3.50K,-0.07%
"Mar 23, 2012","28,117","27,927","28,140","27,868",64.90K,0.76%
"Mar 22, 2012","27,906","27,870","27,925","27,787",67.67K,0.22%
"Mar 21, 2012","27,846","27,850","27,933","27,811",57.13K,0.14%
"Mar 20, 2012","27,807","27,897","27,911","27,752",63.19K,-0.34%
"Mar 19, 2012","27,901","27,893","27,968","27,777",61.03K,0.10%
"Mar 17, 2012","27,874","27,880","27,888","27,824",4.13K,0.08%
"Mar 16, 2012","27,852","27,725","28,552","27,400",121.09K,0.48%
"Mar 15, 2012","27,720","27,485","27,749","27,360",90.59K,0.88%
"Mar 14, 2012","27,478","27,825","27,825","27,436",127.02K,-1.36%
"Mar 13, 2012","27,856","27,989","27,989","27,788",73.27K,-0.49%
"Mar 12, 2012","27,994","28,021","28,113","27,925",74.46K,-0.03%
"Mar 10, 2012","28,003","28,035","28,044","27,996",4.51K,-0.05%
"Mar 09, 2012","28,018","28,010","28,070","27,612",111.11K,0.08%
"Mar 08, 2012","27,995","27,924","28,045","27,924",25.29K,0.28%
"Mar 07, 2012","27,916","27,930","27,994","27,820",62.02K,0.16%
"Mar 06, 2012","27,871","28,025","28,066","27,774",88.99K,0.45%
"Mar 05, 2012","27,747","27,901","28,039","27,650",1.01K,-0.10%
"Mar 03, 2012","27,775","27,785","27,807","27,700",0.31K,0.19%
"Mar 02, 2012","27,723","27,686","27,826","27,600",2.48K,0.47%
"Mar 01, 2012","27,592","27,801","27,801","27,413",14.22K,-0.51%
"Feb 29, 2012","27,733","28,609","28,692","27,541",48.38K,-3.16%
"Feb 28, 2012","28,638","28,500","28,699","28,450",27.27K,0.41%
"Feb 27, 2012","28,521","28,476","28,600","28,412",37.51K,0.26%
"Feb 25, 2012","28,447","28,420","28,465","28,392",3.33K,0.00%
"Feb 24, 2012","28,448","28,610","28,610","28,421",42.90K,-0.80%
"Feb 23, 2012","28,678","28,480","28,705","28,455",54.37K,1.01%
"Feb 22, 2012","28,391","28,180","28,479","28,180",49.53K,0.87%
"Feb 21, 2012","28,145","27,955","28,188","27,911",49.32K,0.71%
"Feb 20, 2012","27,946","27,925","27,978","27,851",7.88K,0.19%
"Feb 18, 2012","27,894","27,888","27,920","27,868",2.74K,0.09%
"Feb 17, 2012","27,868","27,948","27,995","27,836",35.53K,-0.16%
